Time    Pdcmap    Quarter
     572.124050       0.988310       7.000000
     572.144483       0.988139       7.000000
     572.164916       0.988161       7.000000
     572.185349       0.988153       7.000000
     572.205781       0.987988       7.000000
     572.226214       0.988518       7.000000
     572.246647       0.988309       7.000000
     572.267080       0.988491       7.000000
     572.287513       0.988296       7.000000
     572.307946       0.988478       7.000000
     572.328379       0.988363       7.000000
     572.348812       0.988359       7.000000
     572.369245       0.988521       7.000000
     572.389678       0.988470       7.000000
     572.410111       0.988308       7.000000
     572.430544       0.988339       7.000000
